Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
a8f271e0b7c70ce024bf195aac683ba6,Simi Valley,California,No,930
e573571388ff397ccaf5917c20aa000e,Ventura,California,No,930
0ec7f5854216acd857f6f83988720824,Layton,Utah,No,840
cd03feee545d7232366526795c371084,Layton,Utah,No,840
5ad73ceff7b0874271f2710dabaa25bc,Logan,Utah,No,843
2f7e96aae6f80c13f812368203170614,Salt Lake City,Utah,Yes,841
dc9df17dae9265720cc0cd88a479b4db,Salt Lake City,Utah,Yes,841
73314320af85f8e6d365726a4ee9cdee,El Cajon,California,No,920
06dc2e1c19faf705957ca1e5872bf3d8,Draper,Utah,No,840
09b22c3a87e4ef17212dfdaca4e0b7e9,Ogden,Utah,No,844
2aba847616a813ab724128ddce900abc,Woodbridge,Virginia,No,221
ded116082a8637d0ac0c52ccd3ea2c3f,Urbana,Illinois,No,618
6557f8c6fc5fd90408376649b32688a1,Orinda,California,No,945
f888e400918f20b61af1f4a774894ed2,Ogden,Utah,Yes,844
6f1132da3cf3c8a8aff8591940c8a423,Ogden,Utah,No,844
e04a4c29b630f62b7211ed37cd3fa417,Arlington,District of Columbia,No,222
6e65e7793fc0747be5b90df0753094d5,,other,Yes,
86a2637e9fe5ef13e5f2fa1f2e05d5ac,Salt Lake City,Utah,No,841
7dd0f53a8d8c73c9967fea72c864a03e,,Utah,No,
c068dc2e1849a869c346be35d5008a84,South Jordan,Utah,No,840
1a40ab545eb38351185e8f2c2517448b,San Antonio,Texas,No,782
85258df08a5a466efa438a223114fe88,South Jordan,Utah,Yes,840
d00c6a67c5c4d60a037809b9865cf6ef,Salt Lake City,Utah,No,841
87a97137f83fb45700ff1d8ca2019b79,Novato,California,No,949
6a9b8b26d30c4045b99d253fa020dab9,Sandy,Utah,No,840
4fd9997dacc366a4f05684fb3033fbf9,Sandy,Utah,No,840
015cd3f916d1a062fe9b6cda83a6fb6c,Shirley,Massachusetts,No,014
632cbb07b1260c6ab36c82d6d7e4dbc4,Anaheim,California,No,928
88f18c9ad774d9c46bcc51534306a529,Waynesville,Ohio,No,450
bb6ff3eda92da9f45cde14d2b9ced58e,Salt Lake City,Utah,Yes,841
1596ffc888635ccdda0e3a1ddc7f1523,North Hollywood,California,No,916
34a9b997c68cf6aa33ceb334ebf28074,Belle Mead,New Jersey,No,085
bcfb656c857f5cb1d12d2173f8affa45,El Paso,Texas,No,799
79635bec1fddf3ea880a983267d0e195,Salt Lake City,Utah,No,841
a8ab324c60ece6c210db0ce791026044,Oklahoma City,Oklahoma,No,731
a9be5a5710f0ba23d4fd1a029a8723f9,,other,No,
55eb4652bd07fad591143e2c8004ad8d,,Utah,No,840
85c43897c04266c711614bbc7bb99cd8,Mooresville,Indiana,No,461
2d986ee51f1b082245d4a8fe85d34bb3,Henderson,Tennessee,Yes,383
edffe7e78d1083fbf589d03bffc49dbc,,Texas,No,
10ee82d20ccf84386eeb2cb826698fa5,South Jordan,Utah,No,840
0a0fb8b0aec05226c3d046be27363596,Salt Lake City,Utah,No,841
e3e847fe1e02eddcbcde4204fa918ad3,Salt Lake City,Utah,No,841
5b8baa566cde5b00b5046a656000b8b0,Harlingen,Texas,No,785
98dab0d77deb13ab350b31091f67608a,South Jordan,Utah,Yes,840
e1829cfc547c8e417611bb6c30c0af6e,Salt Lake City,Utah,No,841
994c9287bf0758ecc92a52788aaa1d78,Draper,Utah,No,840
ca56b79150bac6cfadf803737183114a,Draper,Utah,No,840
855f8678fe6a40cd9ac51492c764ff0a,,Utah,No,840
26bd1d79df938fa06c702af0e7f8ccb6,Bellingham,Washington,No,982
d3e444b4e1505edf1ffaade95a01e9b4,Salt Lake City,Utah,Yes,841
4d9d82ea9b0f426c4786da88a8abfa7d,Draper,Utah,No,840
741958815d3cf9c7254ab12231bae72e,Salt Lake City,Utah,No,841
381dc6445af59b95065a89970ba2b430,Salt Lake City,Utah,No,841
f9dcfbb13644561cf53e59b27f3fef65,,Utah,No,840
aa5187d0f0675d73abdc48e6377e3372,,Utah,No,840
dfa7bfc742135c748ca4480fd30ab40c,Chula Vista,California,No,919
5a2487dc33c6255369b1778c8c09daf9,Salt Lake City,Utah,No,841
a06d882ea432d725e1a1944d641f2208,Salt Lake City,Utah,No,841
39bebc25db4bc8502b29cbd3404db68c,West Jordan,Utah,Yes,840
30d11efe8b6972e33d9f808034a2081b,Leesburg,Virginia,Yes,201
e724cb25dedf41a23cc838ed33b3e4d0,Salt Lake City,Utah,No,841
b228e2e06efac7e1e5105d652259d8af,West Jordan,Utah,Yes,840
381394a076c9aee32c4c1f5aef5f15df,West Jordan,Utah,Yes,840
ba5d0eb2220bb16e81b6500a3d9a1baf,West Jordan,Utah,Yes,840
078d5fdbdd40cd7461177cc0ea1f580a,Frederick,Maryland,No,217
734190b814b74a8ee4f9a4cf265f0e6f,Salt Lake City,Utah,No,841
a14f33ec4b1e80dd7b87952d8eb347f0,Sandy,Utah,No,840
fa5616686e1b51aefe8f0109f2559134,Salt Lake City,Utah,No,841
6b170f1c5f446622e5820a52847f259a,Salt Lake City,Utah,No,841
3fced5c2021c80341387166fc8d9fab2,Whittier,California,No,906
58bef744bcd7cf259a4ba78e0c0292eb,West Jordan,Utah,No,840
fb7857ef01aa69edc789dd5cdcde14d6,,other,No,
d436032994f5ad7b57609362c99b205d,Rome,New York,No,134
d4aa16b5e4c18e3d558f281307671037,Alpharetta,Georgia,No,300
9bfaecb6b456253fa074b19a549d1998,West Jordan,Utah,Yes,840
561eb497c3e20c3f99fdfce7de9ac4fe,West Jordan,Utah,Yes,840
73490eb2c532b4e26af475c56138f8bd,Conowingo,Maryland,No,219
dd0638705cb2f83524a362c96d804ee8,Saint Louis,Missouri,No,631
712d9c772de0090838f1f5d2f3cdc681,Worcester,Massachusetts,No,016
ac3a9362caf8d41cf5326e1c2016a0e3,Schenectady,New York,No,123
11d6ced35671734b6ded39eb3a74dce5,Salt Lake City,Utah,No,841
6cfe770dce41bf6b8ba8acbd9dac1104,Milliken,Colorado,No,805
49aa29ab9f0243bf21e3b30900292e30,Sandy,Utah,No,840
1c363818cf46e8259dbc1ef21791651f,Salt Lake City,Utah,No,841
cc3130bd1da17ca498e7dbebfe921862,Leander,Texas,No,786
97b924a6640ea34857c9bca1d84ddd6e,,Utah,No,840
ac6c1845e9a244fa60671b6f8c8f88b6,Salt Lake City,Utah,Yes,841
d5a0dce5d2750231e69911e78ecf3957,Salt Lake City,Utah,No,841
2942d16c2a8b86a3be57a1fe085278d1,Renton,Washington,No,980
7b3235c36ac7c161f0f520e256fec3c9,West Jordan,Utah,No,840
1ecc1d062f1fea96ac11ae3d4c3e0a3c,Salt Lake City,Utah,No,841
1211b80e6d856bb192b4e4f7d80fbda4,Salt Lake City,Utah,No,841
9020259fb1d9e3d9036c95c1494ec824,West Jordan,Utah,Yes,840
21567809d699d0711c2e8a6a54d92c2d,Lehi,Utah,No,840
4f0388bf2aa44760cecdbf492ee58cbf,Spokane,Washington,No,992
cdd014d2fb9a7566ed6aee93bf8b70e4,Salt Lake City,Utah,No,841
5c4e98f500106167e55f9b6af3b53e79,Orange Park,Florida,No,320
1ba2d994f135084dfc1ce8edacaa5fb7,Salt Lake City,Utah,No,841
9dcc79144f99ff035dad89dd27b5eef0,Kenmore,Washington,No,980
b262ff032ad785632e00ee388208d496,Salt Lake City,Utah,No,841
005f217d0d496b29592c7a3323884f43,,Utah,No,841
2ff99cdd2aeb5ec6183f81531c42bded,Salt Lake City,Utah,No,841
d24354b8d2402c7527bbe93b611063e6,,Utah,No,841
7b2d34c3d839e14f4825abf84321d621,,Utah,No,840
67d3884b1710eb94df1e2b78761b8844,,Utah,No,841
893463659c07e1bc7f82df624dc54019,Salt Lake City,Utah,Yes,841
19ccd1be3abe91ce37b4a1d9baee211f,,other,No,
87d5efb58b8a69bf50ca48f205d3928d,Salt Lake City,Utah,No,841
7ed570129ec85a652ba454f9be351e77,Los Angeles,California,No,900
e22d68f95efb0806b97098f8d0d526a4,Salt Lake City,Utah,No,841
8c9222228009db2c348f0225a790ea7a,Salt Lake City,Utah,No,841
201d53a970326d697100b43d5d3b7077,Granada Hills,California,No,913
7fe3375b098385f1d8923a72ff545886,Salt Lake City,Utah,Yes,841
0b3ded0018f587d5555992ae68cce9ba,Bountiful,Utah,No,840
4e0b052273e653673e95ef4c1fab59c6,Idaho Falls,Idaho,No,834
0a31e4355c9fe7bb47efa7b4375c33d2,Salt Lake City,Utah,No,841
fcb7f4b73696cde29aa30f9d4fe8893c,Salt Lake City,Utah,No,841
ad4c087f3b9da405cd6978c15d51f713,Salt Lake City,Utah,Yes,841
b3dbb843917aef465cfb082738464054,Ogden,Utah,No,844
bb64543fa0cd3987db65b5fb13653346,Midvale,Utah,No,840
f6ff5519e2e9372774f7ed42b34cf358,Hillsboro,Oregon,No,971
3d969a9a5da2796cc0bff770ccbe9e54,Colbert,Washington,No,990
276714d4de001267f105a615082dec27,Salt Lake City,Utah,No,841
7607851ada198d8cb2f95a89b542f35a,Salt Lake City,Utah,No,841
4ecbebe586b55e309c5ecb3bfd91c581,West Jordan,Utah,No,840
a5355413ccf8afd2953b333b5d333cd9,Salt Lake City,Utah,Yes,841
3d97df5f56226c02f0563343414fa035,Salt Lake City,Utah,No,841
3a700a743e38c322fe56747d21e7c39a,Jersey City,New Jersey,No,073
3f081a39fb938783c72dfd9b6b5532a3,Placerville,California,No,956
5afc9aefc99405f4a19cf980c3a3bec7,Springville,Utah,No,846
7ec98cce88e627b326301370b6101fea,,other,No,
7f372ca3383989b5148a0b8913cd1e7c,Springfield,Oregon,No,974
d476d750651b7fe7da8d6c8828afa588,Nevada City,California,No,959
91682fe1d1734b89f5756e3302ed599f,Nevada City,California,No,959
1539e8a312900204e495da7f7c845714,Westminster,Colorado,No,800
20bcd52c95f99260a153f0e7410b0fdd,Placerville,California,No,956
3358cc21c8128f12822c99295b95b72f,Salt Lake City,Utah,No,841
12198c564f456d1e9bb39d18a861d4a0,Springfield,Oregon,No,974
f5aea94b8df55a0deed1b2479484f40e,Los Angeles,California,No,900
48487e7a779aefd6017a8d72e659ad5a,Ogden,Utah,No,844
fcc19ad423765fd51e4ecbd8761b6597,West Jordan,Utah,No,840
5a7249160e04212e23df24f9520c65c1,South Jordan,Utah,No,840
7b1442042838ab10f0f10267a43f1d9f,Hornbrook,California,No,960
74d651269c3dc6839a25111f3920d0f9,Saint George,Utah,No,847
5c085979a916235cc9fc5e4c788497e5,West Jordan,Utah,No,840
4b67cc2493dc6d6547d1b92def6f2765,West Jordan,Utah,Yes,840
f260a5e1a0f441b9ba6dd0b31ac147e8,Milpitas,California,No,950
172f7a91de6aa5552c2a0ede5b877fda,Sandy,Utah,No,840
9d188e6ae72215c16cd9310c7bed8318,Salt Lake City,Utah,Yes,841
483f7d5a8f80b8478a42033e6da30e76,,other,Yes,
33272b854bbd7c98123687eb21813ca7,,Utah,No,
f8315f713d4557fca163a260b8c3628f,Orem,Utah,No,840
b2cfe2d346e5854ffc649dbdcdf79eb5,Park City,Utah,No,840
4ab712b5cc3a4fe9f67566cdd9532f21,Salt Lake City,Utah,No,841
0975391c2ca08e5c6a13b3fcb1bc05dd,Salt Lake City,Utah,No,841
5af85c09236fce33d51f08f87921105d,South Jordan,Utah,Yes,840
6328e178301a09736988de06453aab2c,Woods Cross,Utah,No,840
f475e45cdbbb1fc738f4c9e340ceb540,Salt Lake City,Utah,No,841
feee23634e1ce24ca6997dd726b9b3fa,Salt Lake City,Utah,No,841
df5a455b0e551977cd8c98c71e571e20,Nashville,Tennessee,No,372
18af8ab951c2415a680a8feb04021dbc,Salt Lake City,Utah,No,841
837b7fd89744e8779ab7c185c21b7dd9,Salt Lake City,Utah,No,841
69a1ad670cdc2a87fb609271dc564af9,Morgan,Utah,No,840
2c5fab32f32c13827e37d92ae5faf426,Morgan,Utah,No,840
19ea2f624a94de298cc42c69ac2fb30b,Morgan,Utah,No,840
3d4c04be4a6494376b0094719fa11863,Ogden,Utah,No,844
7baeeae3209d8f2205c1ecfd06c2b933,Morgan,Utah,No,840
247130ab77fd0b23f4769007be23426e,Morgan,Utah,No,840
4062dfccfadf9a680b0cd92938cae439,Morgan,Utah,No,840
5f54b29c7ebc693eaecb191b964a73f0,White Plains,New York,No,106
0c314d0fed696f4ab973d682f1a2372f,Morgan,Utah,No,840
3eb06f09e1fffba579b9d0e9c65153ef,Ogden,Utah,No,844
2399ac9cdea439ec364dc66e48cf9587,Morgan,Utah,No,840
b05ab64200e35d4611f67e10c75f47fd,Morgan,Utah,No,840
9044f0dff30fd9151877a4224fea98c9,Morgan,Utah,No,840
59f89282e5ad748029e1fe5b70adafa5,Morgan,Utah,No,840
baa8f1f8b6650c04583fa463ec5aa9cb,Morgan,Utah,No,840
b3ceaf8543acad99331ff39f1aa1052a,Morgan,Utah,No,840
f82c81bf5f4de25cd6141e6006ad4e05,Morgan,Utah,No,840
517bcf8080616c6ecaf073489d04c47e,Salt Lake City,Utah,No,841
6e060e72177912a46149c87574b76592,Salt Lake City,Utah,Yes,841
7ccd6decab412a95c18a4171f8e1da77,Lava Hot Springs,Idaho,No,832
6628be4fabf85fc746117d1b8d6ddc97,Salt Lake City,Utah,No,841
a5eba450322e3815ac923a44732a68ae,Bountiful,Utah,No,840
037ae0ec82f902f45736b4b9caa32bb9,Salt Lake City,Utah,No,841
90ba27fedf43b2012860e611e57df6ad,,other,Yes,
00dfc0d6d770e90756b197e15fbd25ec,Salt Lake City,Utah,No,841
156eb9e20382abab2f17dd427ea0b218,Salt Lake City,Utah,No,841
0eb42173d3bf496f95518355495a4820,West Jordan,Utah,No,840
ff750c1ecbbcd461f9b5e5139418a072,Washington,Utah,No,847
e2235799685f309a4bce9a95900c4419,Salt Lake City,Utah,Yes,841
5607a2c638a35db498e9f74475f1a82f,,Utah,No,840
995a976869f5de5880dc0f769c198a1a,Sandy,Utah,No,840
04362b12a8fb65835d1405d1658033eb,,Utah,No,840
432fb85ea457925b0c2c44434c4cf5b7,South Jordan,Utah,Yes,840
d18d845144068a0abf97b9ac75d4fc2c,Park City,Utah,No,840
ba9f2632a6f65eb2db63835595de42cb,,Utah,No,840
a52c0e4ef00bcd4ea3f770d07c353d82,Salt Lake City,Utah,No,841
269b7ee016d90f06a5f3d56f00cd02cf,Coram,New York,No,117
826ece63c7190a2e0fe065073fd14fac,South Jordan,Utah,No,840
abc9c07aab8560e2f42f5b8e88bf54c4,West Jordan,Utah,No,840
92bb949532159bfafb412868fbacf839,Sheridan,Arkansas,No,721
593becb6cb6ed3a7338b79629ec0bfa3,Salt Lake City,Utah,No,841
20056b5abc0acc033d1fe323a916a710,Meridian,Idaho,No,836
67bf39cce676bd3bbf20841a701eb19c,,Idaho,No,836
a8a88af99544d07070b686513c207a23,Salt Lake City,Utah,Yes,841
6906cce25dcb35023a1765cdc61a247f,,Idaho,No,836
9b2471d7e37d0ae1fe3a4378e638a110,,Utah,No,840
3e70a02cb32b445ac38fb6e3245e67dd,,other,No,
c5025caf979848266ed62da4da2a3a7e,,Utah,No,
e6004cd97248a6817bc271639ede1104,,Utah,No,
db26a1aeb4198318d17a9d65ff7fe274,,Utah,No,
15af00260a38144281034dac95d77ecf,Cottage Grove,Minnesota,No,550
4b4b9cd2431fcc83cce2625fc723db67,Verona,Wisconsin,No,535
25e089042797e1b03978f0a76a17a3e0,Beverly Hills,California,No,902
405335ee49986c74d428dc169ac858ab,Temecula,California,No,925
c600203f98e1779816ab6ce1062fbcd0,Vernon Hills,Illinois,No,600
69b7138f1240ee343d4366d51ee0123f,,Utah,No,840
6f9a494d43e596adf551581ef6ec0353,Salt Lake City,Utah,No,841
4d132ab8aa13b86bc906b18f8e49c310,Sacramento,California,No,958
07737348dc9a4573af3b113d896577ae,Salt Lake City,Utah,No,841
284e0774e9b53b2941d3b6c258edc1a1,Slidell,Louisiana,No,704
66db91e913b9df08fecf79688d122c26,Salt Lake City,Utah,No,841
ef8722110cc67016952387209141f055,Austin,Texas,No,787
1e196513122f8e997f501fc635f8e702,Magna,Utah,No,840
10816372a4f85723e7d852289437e545,,other,Yes,
5aa3b838e69e2c69bec20c2694d15e80,Beryl,Utah,No,847
4633c053f02b74ecab6166000a88be15,Sandy,Utah,No,840
6834b9a9c766e19330e3565cffcc4a55,Sandy,Utah,No,840
74dd87753bf4586cbef4fff779139ac5,Salt Lake City,Utah,No,841
af0b1d12c4e9deac4fcd85a5186c9b08,Salt Lake City,Utah,No,841
1949481da8bf362605ffba68aebdbc3e,Beggs,Oklahoma,Yes,744
b438500b016ca33fc0d2d31b8807a985,Riverton,Utah,No,840
6a25c60c84ed2083f7ae42ead42d9343,Salt Lake City,Utah,No,841
7ce6dc68ab071b8bf5d9bb0ee94bd31a,Salt Lake City,Utah,No,841
c0352cb6eb241f58f04933c19d52c204,Pikeville,North Carolina,No,278
06d56088efcf9d532b1ef07199cf3850,Chicago,Illinois,No,606
8dadef7c5af2f3def37134c52e81b685,Salt Lake City,Utah,No,841
e71c8471fa4f3fe5d3165c91b05a4e36,Los Angeles,California,No,900
b0732869ea55f2b48964c8a3496c8101,Sandy,Utah,No,840
df34e3a1009436fc191053271f8927f9,Salt Lake City,Utah,No,841
c41ef53a9d70b4b79467141180eb75b1,Mesa,Arizona,No,852
e19bad62b7e19c2e9cbad1977621b357,Salt Lake City,Utah,No,841
c544df7c92bc6627bf7d03e62ca57a07,Riverton,Utah,Yes,840
d8eefef3b521c12a06d24e90146d4054,Chester,New Jersey,No,079
21f7bdc329f609ebf8d33701882ea4d9,Shelley,Idaho,No,832
08db822e78ea69cd10f449494985815d,Salt Lake City,Utah,Yes,841
bb99c3407d30efab56b82c759e284e6a,Salt Lake City,Utah,No,841
cb9001b8d01f88469dda728582c29d13,South Jordan,Utah,Yes,840
7cb511b5f364f0470948e05338176e8c,Salt Lake City,Utah,No,841
c5ec3a8332270bdca6bda58f0083f409,Sandy,Utah,No,840
2d085d15dea315fec543f4df9a9d83f5,Provo,Utah,No,846
eaf3c84b3738939c645bdc0917e7ee0a,Beckemeyer,Illinois,No,622
2493da8a9a6ccb07643c861a3c4c52cf,Aliquippa,Pennsylvania,No,150
1f46f104419cda6036c56ccaa26a53ce,Clearfield,Utah,Yes,840
ca62a29023b7c8e3ea9837952ad19859,Centerville,Utah,No,840
4673d5661f9975d82adfb401b7400d31,,other,Yes,
696bd75486771c013fb67e14be7028b8,,Utah,No,840
b36de5b0556463e8c1f97f4a15c874e0,Salt Lake City,Utah,No,841
df6094058df2fa9eec8e6e6370221c01,Salt Lake City,Utah,No,841
85e7fa7abfb029c6e4f4de002cd626e8,Chewelah,Washington,No,991
a47adfc260326c8dc919d52870b204bd,El Paso,Texas,No,799
c723443c82593b4a4f583b05af4c1030,Millbury,Massachusetts,No,015
8d3c4a22c01cc051e7a312c8c0d29fa1,Ogden,Utah,No,844
efa355426e9c4ed4bccf1bcfc5e585d1,Ogden,Utah,No,844
b189b08f49ede1a13bfbdc54a2bee90e,Worcester,Massachusetts,No,016
d672f0ee873bc3b73951f0b0c1b1af58,Chewelah,Washington,No,991
2eedc16ee6f107f193ca06eee18a974f,Arlington,Virginia,No,222
52f26a0dbb70d5fa542ee87d18e299ea,Morenci,Arizona,No,855
162b072f61a962b1bfbd26bf6f53eb7e,Salt Lake City,Utah,No,841
89178b3b7be5bdd0ed16617449cd1270,Point Pleasant Beach,New Jersey,No,087
904166d89c82893a19bd9cebf1cb9222,Ogden,Utah,Yes,844
6538d3d37f4aa57e3f5d7b4b35ae311f,Rochester,Michigan,No,483
68c9316860e9b99118e7b768e73bdfb8,La Crosse,Wisconsin,No,546
85bc434c8894359c037cddd6be0e883c,,Utah,No,
00300fc4903b0263f2beef3565308db2,Bloomfield Hills,Michigan,No,483
07246966e8c1c45718ec72b17ff6d923,,Utah,No,
88ba33b310af022efc9ae8d77c2b421c,Lansing,Michigan,No,489
e6f9804732411823e28aab388ae85822,Dearborn Heights,Michigan,No,481
1d50354b192e97c1b365dab56a9c8cb6,Phoenix,Arizona,Yes,850
6aa03d3254a518535884be7c5fee88e1,Ogden,Utah,Yes,844
cdfbc64b12f7eb74c62b3adf43156ac2,Ogden,Utah,No,844
2c1169699c6febc0761f070351f57767,Boulder City,Utah,No,890
bc6d897e5ff12e090dd46ea0ed4b5269,,other,Yes,
55f91586514b7d9002ab65c71fdfd594,Okemos,Michigan,No,488
ecad6ab6ee18daaf002a3654b08ab1e3,Traverse City,Michigan,No,496
1d286af835789b3d4885ff3526c89285,Kaysville,Utah,Yes,840
f147ea422b766bd325cb00550c260393,Grand Ledge,Michigan,No,488
0575c4a373a02547e2f9d2f73cb6eae6,Ogden,Utah,Yes,844
3cf6444f77040ced9b133bcb54b7ab6d,Ogden,Florida,No,844
2d0e4f811d656c8f6c13febf1168a21b,,other,No,
84a43d87a5b87f0fa16c30d1934d724b,Riverton,Utah,No,840
0cb8db38bf937a578eabf7c19a17e099,Ogden,Utah,No,844
71404226df2e3a1d31cbfae5c378d174,Plainfield,New Jersey,No,070
6663e56f6bd4a5819ae468ffe98ce278,Boise,Idaho,No,837
5ec7521a548398271ebcafdad72c76d0,Mullica Hill,New Jersey,No,080
473f74b7dd51d7e2b87ac5af12862fa0,Davis,California,No,956
468f448389b88acf1a24f7a1a11baf7a,Pocatello,Idaho,No,832
8b830a66b141b1eda3cb9f28778140bb,Centerville,Utah,No,840
28be29f5b15f1fe8529c3afba493ab0e,Ogden,Utah,Yes,844
2dac3f759fdd9e1f7b484f8bd041209c,Charlottesville,Virginia,No,229
9a58f4c1c49705ece898424a5edff7ba,Irvine,California,No,926
bc5c865835ed339adff341b6f4e91c75,Vernal,Utah,No,840
5f77f096c069b4ecf66e7a359dfc7139,Spokane,Washington,No,992
c8a8135e920e15c78adc8394e0ac6a45,Bountiful,Utah,No,840
4069d54ad70c4a29fde5f21af461d144,Boise,Idaho,No,837
34f92464e93c6670a4909bd73a61d0e1,Ogden,Utah,No,844
cb81e6af05ac7d04cc7de17c887ff9be,Ogden,Utah,No,844
c0eef9224dcda6016049d71e2fca5efa,Ogden,Utah,Yes,844
f5452a5837b6bff77bdc29fd1b22ef05,Boise,Idaho,No,837
646120d2813777646cdc6919f8be620f,Ogden,Utah,No,844
99d6e936e7cc8ca6ffa9923217431c47,Deerfield,Illinois,No,600
fa4abe615231bbab0f62fbbf2b33738f,Roy,Utah,No,840
e8e7cbe7b89e45849afebdc6ccfa014e,Brigham City,Utah,No,843
d70485bb38063e077e3f4bf6d108379a,San Juan Capistrano,California,No,926
8be7a98d49651eafd919752fb0da8965,Ogden,Utah,No,844
68ca3c4af79016137bd8798791b0947d,Ogden,Utah,Yes,844
b93972e393464fa8254969c4e6b06f05,Woods Cross,Utah,No,840
79543f046c55df8b4e11de55c78ba69d,Stockton,California,No,952
6e72bfa84a7e0693bbab5fa74d7ec112,Brigham City,Utah,No,843
d0bd1a420eb8e930a85d7fe427eba661,Brigham City,Utah,No,843
6c532acb6b23fb335572ec18bf789c14,Colorado Springs,Colorado,No,809
f8acb2da4932796b73593ff951d1c17a,Brigham City,Utah,No,843
5b6d19f9776765bcd77ded3d1e43b4bf,Layton,Utah,No,840
136ee80f904e26f32e218357679b2b9b,Portland,Oregon,No,972
9abbcd796d44f5ff4cc8961e5a24d743,New York,New York,Yes,100
3f252eed9d9e96e6b6bfd79bc0903944,Springfield,Missouri,No,658
61311e07443fba3d6b4fc62f80f7f8ec,Ogden,Utah,Yes,844
eb7d9acada7b746d712c6c4f8c1d7a8e,Palatka,Florida,No,321
c5281965712c90436bb44ea15da3206e,Kaysville,Utah,No,840
2898c77e4145582062b8e16269cb887b,Kaysville,Utah,No,840
731b8fb234a6fe7376ff8d3025d59085,Roy,Utah,Yes,840
5be71ff51cb9a5d10cbcc4e1559d5855,Ogden,Utah,No,844
ec3e2116f26380d8201f950b479ec64b,Ogden,Utah,No,844
886f0994f8c8321d080ee97ffc34c96e,Ogden,Utah,No,844
90ff6c7d553e62219aef06361a3acc18,Ogden,Utah,No,844
e62f7a357ae7e43038151f3a846595a1,East Rochester,New York,No,144
f2d11390472839d5870f2beebb515879,Fairport,New York,No,144
8d91bf1fa774508637c677bfe23e259a,Provo,New York,Yes,846
3a4dbf690b093f414edcd4fc3191a316,Springville,Utah,Yes,846
47e418274db23c7daa48a9a6e9c33198,Spanish Fork,Utah,No,846
492bf0ea985214680b3ac589cd7026fc,Spanish Fork,Utah,No,846
3e3bd81a89ce8a98635d72fe10e19c88,Spanish Fork,Utah,No,846
7def5727ef932cd25bf4ffc2496ecb60,Spanish Fork,Utah,No,846
03ef0edf28c0aaf6389b25edef60e9ed,Spanish Fork,Utah,No,846
3d4be5278d0ae92f515e5aaccca597a8,Spanish Fork,Utah,No,846
fbb3e02e76a0566b90afecfff3e1b7df,Spanish Fork,Utah,No,846
d248e3770687d2bd3896884979c76f77,Spanish Fork,Utah,No,846
2804624a11b2ee527625b4126d03d9e8,Spanish Fork,Utah,No,846
52acd549e6cc8b961f8edb07184ea90b,Spanish Fork,Utah,No,846
253c02b620649ec5ee399528494d0f43,Spanish Fork,Utah,No,846
236f1bb5bbbe1c5c83553bc5ef1a35a9,Spanish Fork,Utah,No,846
188730ab6a747930e68d67cb691faee9,Spanish Fork,Utah,No,846
b4ee1f66b23fbec6541a4837ee281811,Spanish Fork,Utah,No,846
19b0bb1a287e33c93924ff46223b7b77,Spanish Fork,Utah,No,846
99092302c3a26b9ab3093b8d4c5e5e17,Spanish Fork,Utah,No,846
75c5044f5c85d7d5e44b6c0c7b1a4aae,Bellflower,California,No,907
d52b1f0874b1b85e7780fdd2efd380cb,Duvall,Washington,No,980
4de164ba9e60f2af84b4a6a72f071a93,Spanish Fork,Utah,Yes,846
e9f0a1bbc336f3ba20c5cd861331fb5e,Spanish Fork,Utah,Yes,846
7b8d15d85d7273f13672c5ba4be74919,Dubuque,Iowa,No,520
683905ffe11c996105cb4f6fa6fb1b2c,Springville,Utah,No,846
303fe7070af0e7566615b501d7427fd6,Orem,Utah,No,840
7899aa68659ed0f11674dbef552f92af,Spanish Fork,Utah,Yes,846
f2221b63a57be850a947a6f05f441697,Spanish Fork,Utah,No,846
56e87f0cfc1ca151e8c9362605734eaf,Butler,New Jersey,No,074
ed78835db9606b7d8a8e34e2f2471b8a,Buffalo,New York,No,142
eb51c8876b8149bef76119f925b2aedb,,Utah,No,840
64f4b85d937aa06d1992c9ef40cdc266,Spanish Fork,Utah,Yes,846
8b402b184cbce4aec72cdfbcba2b0e2d,Payson,Utah,No,846
8ec1b4d511cac99b0689a188a3e41bf9,Salt Lake City,Utah,No,841
fd88fb022db96a6788c807e196ce6fcf,Salt Lake City,Utah,Yes,841
1c13d29866a2310521ec160e6f9b5c11,Mesa,Arizona,No,852
0695af86f497f35d54d6a712c68c50a6,,California,No,
a3013af89e402fb76237a584d71a44b0,Metairie,Louisiana,No,700
fb30d7dd07741a2d06f648b68c92d925,Point Pleasant Beach,New Jersey,No,087
9c62a14b3f32ebee6c69fb4301616920,Park City,Utah,No,840
5b58c503fc66e04065b0626b92b62f00,Salt Lake City,Utah,Yes,841
ce775720226aba2fd0196fcdbbfcc311,Lakeville,Minnesota,No,550
18eb7aecaaedf071f25bf46f92009dfd,Salt Lake City,Utah,No,841
933d75865c604011c76799a32598aa5f,Salt Lake City,Utah,No,841
fcbc137c71393c69456e4b15c8b8f374,Salt Lake City,Utah,No,841
c5568834fc4118f7ea1437d60a5f062d,San Francisco,California,No,941
44dce01085cacc13c09907bb8a2c1291,,Utah,No,025
6f390af3b304bfdaaab0680cc18f7813,Salt Lake City,Utah,No,841
350ec3dc001091d199ec11f4493b240f,Salt Lake City,Utah,No,841
6c27bfc84dd09d5018795e58377d8770,Oceanside,California,No,920
